,NSC,NAME,FDA_STATUS,MOA,PUBCHEM_ID,SMILES,TOTAL_EXPS,TOTAL_EXPS_AFTER_QC
21492,767228,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cccnc3)c4ccccc14,2,2
21493,767229,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCCN)c4ccccc34)c5ccccc15,2,1
21494,767230,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCO)c4ccccc34)c5ccccc15,2,1
21495,767231,,,PK:Not Available,,CNCCCn1cc(C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34)c5ccccc15,2,2
21496,767232,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCN)c4ccccc34)c5ccccc15,2,2
21497,767236,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCN\C(=N/[N+](=O)[O-])\N)c4ccccc34)c5ccccc15,2,2
21498,767237,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,2,2
21499,767238,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CCCCn4c5ccccc35)c6ccccc16,2,2
21500,767239,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCNC(=N)N)c4ccccc34)c5ccccc15,2,2
21501,767240,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CNCCn4c5ccccc35)c6ccccc16,2,2
21502,767242,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CC(CN)CCn4c5ccccc35)c6ccccc16,2,2
21503,767243,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCSC(=N)N)c4ccccc34)c5ccccc15,2,1
21504,767244,,,PK:Not Available,,CCCn1cc(C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34)c5ccccc15,2,2
21505,767246,,,PK:Not Available,,COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34,2,1
21506,767247,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CC(CN)Cn4c5ccccc35)c6ccccc16,2,2
21507,767248,,,PK:Not Available,,CNCC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,2,1
21508,767249,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCCC(=N)N)c4ccccc34)c5ccccc15,2,1
21509,767250,,,PK:Not Available,,[O-][N+](=O)c1ccc2Nc3n[nH]cc3N=C(c4ccccc4Cl)c2c1,2,2
21510,767252,,,PK:Not Available,,Fc1ccc2NC(=O)\C(=C/c3ccc[nH]3)\c2c1,2,2
21511,767253,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccccc23,2,2
21512,767254,,,PK:Not Available,,Cc1[nH]nc2Nc3ccc(cc3C(=Nc12)c4ccccc4Cl)[N+](=O)[O-],2,2
21513,767255,,,PK:Not Available,,CC(C)c1[nH]nc2Nc3ccc(cc3C(=Nc12)c4ccccc4Cl)[N+](=O)[O-],2,2
21514,767256,,,PK:Not Available,,Cc1[nH]nc2Nc3ccc(cc3C(=Nc12)c4ccccc4F)C#N,2,2
21515,767257,,,PK:Not Available,,COc1ccc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2c1,2,2
21516,767258,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccc(F)c(I)c23,2,1
21517,767259,,,PK:Not Available,,CNCC#Cc1c(F)ccc2NC(=O)\C(=C/c3[nH]ccc3OC)\c12,2,2
21518,767260,,,PK:Not Available,,CC(=O)Nc1ccc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2c1,2,2
21519,767261,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccc(F)c(C#CC4(O)CCOCC4)c23,2,2
21520,767262,,,PK:Not Available,,Cc1[nH]nc2Nc3ccc(cc3C(=Nc12)c4ccccc4F)C(=O)N,2,2
21521,767263,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccc(F)c(C#CC4(O)CCNCC4)c23,2,2
21522,767264,,,PK:Not Available,,CN[C@@H](CO)C#Cc1c(F)ccc2NC(=O)\C(=C/c3[nH]ccc3OC)\c12,2,2
21523,767265,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccc(F)c(C#C[C@@H](O)[C@@H](N)[C@@H](C)O)c23,2,2
21524,767268,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C)c4ncccc34)c5ccccc15,2,2
21525,767271,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CCCCCn4c5ccccc35)c6ccccc16,2,2
21526,767272,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C)c4cc(ccc34)C(=O)N)c5ccccc15,2,2
21527,767274,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CCC(CN)CCn4c5ccccc35)c6ccccc16,2,2
21528,767275,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3c4CN(CCn4c5ccccc35)C(=S)N)c6ccccc16,2,2
21529,767276,,,PK:Not Available,,CN1C[C@@H]2Cc3c(C4=C(C(=O)NC4=O)c5cn(C)c6ccccc56)c7ccccc7n3C[C@H]2C1,2,1
21530,767287,,,PK:Not Available,,COc1ccc(O)c(C(=O)c2ccc(cc2)C(=O)O[C@@H]3CCCNC[C@H]3NC(=O)c4ccncc4)c1F,2,2
21531,767288,,,PK:Not Available,,CN(C)C[C@H]1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,2,1
21532,767289,,,PK:Not Available,,CN1C[C@@H]2Cc3c(C4=C(C(=O)NC4=O)c5cn(C)c6ccccc56)c7ccccc7n3C[C@H]2C1,2,2
21533,767290,,,PK:Not Available,,OCCOc1cc(c2ccc[nH]2)c3C(=O)Nc4ccc(F)c1c34,2,2
21534,767291,,,PK:Not Available,,COc1cc[nH]c1\C=C\2/C(=O)Nc3ccc(c(N4CC[C@@H](O)C4)c23)[N+](=O)[O-],2,1
21535,767292,,,PK:Not Available,,CN1CCN(CC1)c2ccc(Nc3nc(N)c(s3)C(=O)c4ccc5OCCOc5c4)cc2,2,2
21536,767293,,,PK:Not Available,,COc1cccc(c1)C(=O)c2sc(Nc3ccc(cc3)N4CCN(CC4)C(C)C)nc2N,2,1
21537,767299,,,PK:Not Available,,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(c3)C#CCN4CCOCC4,2,1
21538,767304,,,PK:Not Available,,Fc1ccc(cc1)c2c([nH]c3cccnc23)c4ccncc4,2,1
21539,767307,,,PK:Not Available,,Fc1ccc(cc1)c2c(c3ccncc3)n(CCN4CCOCC4)c5cccnc25,2,1
21540,767309,,,PK:Not Available,,Cc1nn(c(O)c1C(=O)c2ccccc2)c3ccccc3,2,1
21541,767317,,,PK:Not Available,,Nc1c(cnn1c2ccc(F)cc2F)C(=O)c3cccc(c3)c4cccnc4,2,2
21542,767318,,,PK:Not Available,,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(c3)c4ccncc4,2,1
21543,767320,,,PK:Not Available,,Nc1c(cnn1c2ccc(F)cc2F)C(=O)c3cccc(c3)c4ccncc4,2,2
21544,767327,,,PK:Not Available,,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3ccc(cc3)c4cccnc4,2,1
21545,767329,,,PK:Not Available,,C[C@H](O)CNc1cc(ccn1)c2[nH]c3cccnc3c2c4ccc(F)cc4,2,1
21546,767330,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cccc(OC[C@@H](O)CO)c3)c4ccccc14,2,2
21547,767331,,,PK:Not Available,,COc1ccc(cc1OC)C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34,2,2
21548,767332,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3ccc(OC[C@@H](O)CO)cc3)c4ccccc14,2,1
21549,767337,,,PK:Not Available,,COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4cccc(OC)c34,2,2
21550,767339,,,PK:Not Available,,COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4c(C)cccc34,2,1
21551,767344,,,PK:Not Available,,Cn1cc(C2=C(C(=O)NC2=O)c3cccc(NCC(O)CO)c3)c4cc(Cl)ccc14,2,2
21552,767346,,,PK:Not Available,,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4cccc(F)c4,2,1
21553,767347,,,PK:Not Available,,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccccc4F,2,1
21554,767348,,,PK:Not Available,,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,2,2
21555,767352,,,PK:Not Available,,CN1C(=O)C(=Cc2cnc(N[C@@H]3CC[C@@H](O)CC3)nc12)Oc4ccc(F)cc4F,2,1
21556,767361,,,PK:Not Available,,Cc1cc(C)c2c(n1)sc3c(N)ncnc23,2,1
21557,767364,,,PK:Not Available,,COc1ccc(O)c(C(=O)c2ccc(cc2)C(=O)N[C@H]3CCCNC[C@@H]3NC(=O)c4ccncc4)c1F,2,2
21558,767365,,,PK:Not Available,,COc1ccc(cc1)N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]5CC[C@@H](O)C5)C2=O,2,2
21559,767366,,,PK:Not Available,,Fc1ccc(OC2=Cc3cnc(NC4CCOCC4)nc3N(C5CC5)C2=O)c(F)c1,2,2
21560,767367,,,PK:Not Available,,O=C1N=C(NCc2ccccc2)S/C/1=C\c3ccc4ncccc4c3,2,2
21561,767369,,,PK:Not Available,,O=C1N=C(Nc2ccccc2)S/C/1=C\c3ccc4ncccc4c3,2,2
21562,767373,,,PK:Not Available,,Clc1ccc(CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2)cc1,2,1
21563,767374,,,PK:Not Available,,Fc1ccccc1CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21564,767375,,,PK:Not Available,,Clc1ccccc1CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21565,767376,,,PK:Not Available,,CCOc1ccccc1CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21566,767378,,,PK:Not Available,,COc1ccccc1CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,1
21567,767380,,,PK:Not Available,,Clc1ccccc1CNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21568,767381,,,PK:Not Available,,Brc1ccccc1CNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21569,767384,,,PK:Not Available,,Fc1cccc(CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2)c1,2,2
21570,767385,,,PK:Not Available,,O=C1N=C(NCCc2ccccn2)S/C/1=C\c3ccc4ncccc4c3,2,1
21571,767386,,,PK:Not Available,,O=C1N=C(NCCc2cccs2)S/C/1=C\c3ccc4ncccc4c3,2,1
21572,767387,,,PK:Not Available,,Clc1cccc(CCNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2)c1,2,2
21573,767389,,,PK:Not Available,,OCC(Cc1ccccc1)NC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,2
21574,767390,,,PK:Not Available,,COc1ccccc1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2,2
21575,767391,,,PK:Not Available,,COc1ccc(F)cc1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2,2
21576,767392,,,PK:Not Available,,OC[C@H](NC1=NC(=O)\C(=C\c2ccc3ncccc3c2)\S1)c4ccccc4,2,1
21577,767395,,,PK:Not Available,,COc1cc(F)c(F)cc1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2,1
21578,767398,,,PK:Not Available,,Clc1cccc(Cl)c1CNC2=NC(=O)\C(=C\c3ccc4ncccc4c3)\S2,2,1
21579,767399,,,PK:Not Available,,COc1cc(F)c(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2,2
21580,767400,,,PK:Not Available,,COc1cccc(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2,2
21581,767401,,,PK:Not Available,,O=C1NC(=O)\C(=C\c2ccc3ncccc3c2)\S1,2,2
21582,767404,,,PK:Not Available,,O=C1N=C(NCc2cccs2)O/C/1=C\c3ccc4ncccc4c3,2,1
21583,767408,,,PK:Not Available,,CS(=O)(=O)N1CCC(CC1)Nc2ncc(C(=O)c3c(F)cccc3F)c(N)n2,2,1
21584,767409,,,PK:Not Available,,OC[C@@H](NC1=NC(=O)\C(=C\c2ccc3ncccc3c2)\S1)c4ccccc4,2,2
21585,767411,,,PK:Not Available,,CS(=O)(=O)CCN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,2,1
21586,767416,,,PK:Not Available,,CN1C(=O)C(=Cc2cnc(NC3CCN(CC3)C(=O)C)nc12)Oc4ccc(F)cc4F,2,1
21587,767420,,,PK:Not Available,,CC([C@H](N1C(=O)N[C@@H](C1=O)c2ccc(OC[C@H](O)CO)cc2)C(=O)Nc3ccc(I)cc3F)c4ccccc4,2,2
21588,767441,"Copper(II) terephthalate 1,10-phenanthroline",,,,CCO.[O-]C(=O)c1ccc(cc1)C(=O)[O-].O2=C([O-][Cu+2]234([n+]5cccc6ccc7ccc[n+]3c7c56)[n+]8cccc9ccc%10ccc[n+]4c%10c89)c%11ccc(cc%11)C%12=O[Cu+2]%13%14([O-]%12)([n+]%15cccc%16ccc%17ccc[n+]%13c%17c%15%16)[n+]%18cccc%19ccc%20ccc[n+]%14c%20c%18%19,2,1
21589,767442,"Copper(II) ocetanedioate 1,10-phenanthroline perchlorate",,,,CCO.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.C(CCCC1=O[Cu+2]23([O-]1)([n+]4cccc5ccc6ccc[n+]2c6c45)[n+]7cccc8ccc9ccc[n+]3c9c78)CCC%10=O[Cu+2]%11%12([O-]%10)([n+]%13cccc%14ccc%15ccc[n+]%11c%15c%13%14)[n+]%16cccc%17ccc%18ccc[n+]%12c%18c%16%17,2,1
21590,767443,"Copper(II) phthalate 1,10-phenanthroline",,,,O=C1[O-][Cu+2]2([O-]C(=O)c3ccccc13)[n+]4cccc5ccc6ccc[n+]2c6c45,1,1
21591,767470,MLN-0905,Clinical trial,PK:PLK1,,CN(C)CCCc1cnc(C)c(Nc2ncc3CC(=S)Nc4cc(ccc4c3n2)C(F)(F)F)c1,2,2
21592,767478,,,,,[Cl-][Ag+][C-]1=[N+](C=CN1c2c(C)cc(C)cc2C)c3c(C)cc(C)cc3C,2,1
21593,767483,,,,,CCCCCN(CCCCC)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](C[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3C[C@H](OCCCN)[C@]12C)OCCCN)OCCCN,1,1
21594,767490,"3-(2-phenyl-2-((5-phenyl-1,3,4-thiadiazol-2-yl)imino)eth...",,,,O=C1Nc2ccccc2/C/1=C/C(=N/c3nnc(s3)c4ccccc4)/c5ccccc5,2,1
21595,767491,"5'-phenyl-2',4'-dihydrospiro[indoline-3,3'-pyrazol]-2-one",,,,O=C1Nc2ccccc2C13CC(=NN3)c4ccccc4,1,1
21596,767494,"5-bromo-5'-phenyl-2',4'-dihydrospiro[indoline-3,3'-pyraz...",,,,Brc1ccc2NC(=O)C3(CC(=NN3)c4ccccc4)c2c1,1,1
21597,767496,"(Z)-3-((Z)-2-((5-(4-chlorophenyl)-1,3,4-thiadiazol-2-yl)...",,,,Clc1ccc(cc1)c2nnc(\N=C(\C=C\3/C(=O)Nc4ccccc34)/c5ccccc5)s2,2,1
21598,767513,,,,,COc1ccc(\C=C\2/N=C3SC=C(N)N3C2=O)cc1,2,1
21599,767570,,,,,Clc1ccc(\C=C\2/CN(C\C(=C/c3ccc(Cl)cc3Cl)\C2=O)S(=O)(=O)c4ccccc4)c(Cl)c1,2,2
21600,767593,reshimunne,,,,,2,2
21601,767598,Momelotinib,Clinical trial,"PK:JAK,JAK1,JAK2,JAK3",,O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,2,2
21602,767599,I-BET-151,Clinical trial,BRD,,COc1cc2c3N([C@H](C)c4ccccn4)C(=O)Nc3cnc2cc1c5c(C)onc5C,2,2
21603,767600,Fedratinib,FDA approved,"PK:FLT,JAK,FLT3,JAK2,RET",,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,2,2
21604,767601,VX-944,Clinical trial,IMPDH2|IMPDH1|IMPDH,,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(c(OC)c2)c3ocnc3)c1,2,2
21605,767642,,,,,COc1ccc(cc1)c2c3c(N)nc(nc3nc4c2c(C)nn4c5ccccc5)c6ccncc6,1,1
21606,767647,,,,,Cc1ccc(cc1)c2c3c(N)nc(nc3nc4c2c(C)nn4c5ccccc5)c6ccncc6,1,1
21607,767650,,,,,CSC1=Nc2nc3C(=O)c4ccccc4C(=O)c3nc2C(=O)N1C,2,2
21608,767658,,,,,Cc1ccc(cc1)c2c3c(N)c4CCCc4nc3nc5c2c(C)nn5c6ccccc6,2,2
21609,767745,Pelitrexol,Clinical trial,GARTF,,Cc1cc(sc1CC[C@@H]2CNC3=C(C2)C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,2,2
21610,767746,ADW-742,Clinical trial,"PK:IGF1R,KIT",,Nc1ncnc2c1c(cn2[C@@H]3C[C@@H](CN4CCCC4)C3)c5cccc(OCc6ccccc6)c5,2,2
21611,767769,"2-[5-(3,4-Dimethoxyphenyl)-4-phenyl-4H-[1,2,4]triazol-3-...",,,,COc1ccc(cc1OC)c2nnc(SCC(=O)Nc3ccc(cc3)C(=O)\C=C\c4cc(OC)c(OC)c(OC)c4)n2c5ccccc5,1,1
21612,767772,,,,,COc1cc2CCN(C(CC3(O)CCCCC3)c2cc1OC)S(=O)(=O)c4ccc(C)cc4,1,1
21613,767776,,,,,CC#Cc1nc(Nc2cc(C)[nH]n2)c3ccccc3n1,2,1
21614,767781,,,,,CCCCCC1=C(C)\C(=C\c2[nH]c(cc2Oc3ccc(Cl)cc3)c4ccc[nH]4)\N=C1C,2,2
21615,767783,,,,,CCCCCC1=C(C)\C(=C\c2[nH]c(cc2Oc3ccc(OC)cc3)c4ccc[nH]4)\N=C1C,2,1
21616,767784,,,,,CCCCCC1=C(C)\C(=C\c2[nH]c(cc2OCc3ccccc3)c4ccc[nH]4)\N=C1C,2,2
21617,767826,,,,,CCC(C)[C@H](NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)N[C@@H](Cc2cn(C)cn2)C(=O)OC,2,1
21618,767838,"6-Nitro-2-(3-chloropropyl)-1H-benz[de]isoquinoline-1,3-d...",,,,[O-][N+](=O)c1ccc2C(=O)N(CCCCl)C(=O)c3cccc1c23,1,1
21619,767874,4-chloro-2-[5-(2-chlorophenyl)-1H-pyrazol-3-yl]phenol,,,,Oc1ccc(Cl)cc1c2cc([nH]n2)c3ccccc3Cl,1,1
21620,767896,LY-2940680,Clinical trial,SMO,,CN(C1CCN(CC1)c2nnc(c3ccnn3C)c4ccccc24)C(=O)c5ccc(F)cc5C(F)(F)F,2,1
21621,767897,BPR1J-097,Clinical trial,"PK:FLT,FLT3",,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3cc(n[nH]3)c4cccc(NS(=O)(=O)c5ccccc5)c4,2,2
21622,767898,Ipatasertib,Clinical trial,"PK:AKT,AKT1,AKT2,AKT3",,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4,2,2
21623,767951,GSK-1904529A,Clinical trial,PK:IGF1R,,CCc1cc(Nc2nccc(n2)c3c(nc4ccccn34)c5ccc(OC)c(c5)C(=O)Nc6c(F)cccc6F)c(OC)cc1N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,2,1
21624,767952,Rocilinostat,Clinical trial,HDAC,,ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c2ccccc2)c3ccccc3,2,2
21625,767953,R-1530,Clinical trial,"PK:PDGFR,CDK,FGFR,VEGFR,KDR,Multikinase",,COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,2,2
21626,767954,EMD-1204831,Clinical trial,PK:MET,,Cn1cc(cn1)C2=NN(Cc3cccc(c3)c4ncc(OCCN5CCOCC5)cn4)C(=O)C=C2,2,2
21627,767972,,,,,Nc1c(C#N)c2CCCCn2c1C(=O)c3ccc4OCCOc4c3,2,2
21628,767978,,,,,COc1ccc(cc1)c2noc(N)c2c3cc(OC)c4OCOc4c3,2,2
21629,767979,,,,,COc1ccc(cc1)c2[nH]nc(N)c2c3cc(OC)c(OC)c(OC)c3,2,2
21630,767980,,,,,COc1ccc(cc1)c2[nH]nnc2c3cc(OC)c4OCOc4c3,2,2
21631,767985,,,,,COc1ccc(cc1)c2nsc3C(CC(=O)Nc23)c4ccc5OCOc5c4,1,1
21632,767986,,,,,COc1ccc(cc1)c2cnnn2c3cc(OC)c4OCOc4c3,2,2
21633,767991,,,,,COc1ccc(cc1OC)c2cnnn2c3nonc3n4cccc4,1,1
21634,768002,,,,,COc1cccc(c1)C2C(=C(N)Oc3cc(OC)ccc23)C#N,2,2
21635,768003,,,,,COc1ccc(cc1)c2nc([nH]c2c3ccc(OC)cc3)c4cc(OC)cc(OC)c4,1,1
21636,768012,,,,,CCN(Cc1c(F)cccc1Cl)c2ccc(CO)c(Cl)c2,2,2
21637,768013,,,,,CCN(Cc1c(Cl)cccc1Cl)c2ccc(CO)c(Cl)c2,2,2
21638,768014,,,,,CCN(Cc1c(F)cccc1C(F)(F)F)c2ccc(CO)c(Cl)c2,2,2
21639,768015,,,,,CCN(Cc1c(F)cccc1OC)c2ccc(CO)c(Cl)c2,2,2
21640,768016,,,,,OCc1ccc(cc1Cl)N2CCC2c3ccc(F)cc3,2,2
21641,768017,,,,,OCc1ccc(cc1Cl)N2CCCC2c3ccccc3,2,2
21642,768018,,,,,CCN(Cc1ccccc1C)c2ccc(CO)c(Cl)c2,2,2
21643,768019,,,,,CCN(Cc1ccccc1Cl)c2ccc(CO)c(Cl)c2,2,2
21644,768020,,,,,CCN(Cc1ccccc1F)c2ccc(CO)c(Cl)c2,2,2
21645,768021,,,,,CCN(Cc1ccccc1OC)c2ccc(CO)c(Cl)c2,2,2
21646,768022,,,,,CCN(C(C)c1ccc(F)cc1)c2ccc(CO)c(Cl)c2,1,1
21647,768023,,,,,OCc1ccc(cc1Cl)N2CCc3ccccc3C2,2,2
21648,768025,,,,,OCc1ccc(cc1Cl)N2CCc3cccc(F)c3C2,2,2
21649,768051,,,,,FC(F)(F)c1ccc(cc1)c2cnc(nc2NC3CCCCCC3)C#N,1,1
21650,768068,Cobimetinib (isomer 1),FDA approved,"PK:MAP2K,MAP2K1",,OC1(CN(C1)C(=O)c2ccc(F)c(F)c2Nc3ccc(I)cc3F)[C@@H]4CCCCN4,2,2
21651,768069,Cobimetinib (isomer 1),FDA approved,"PK:MAP2K,MAP2K1",,OC1(CN(C1)C(=O)c2ccc(F)c(F)c2Nc3ccc(I)cc3F)[C@H]4CCCCN4,2,2
21652,768070,enantiomer of PF-4176340,Clinical trial,PK:AKT,,CCc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4F)C3)c12,2,2
21653,768071,Enantiomer of PF-4176340,Clinical trial,PK:AKT,,CCc1c[nH]c2ncnc(N3CC[C@@](N)(CNC(=O)c4ccc(F)cc4F)C3)c12,2,1
21654,768072,TAK-960,Clinical trial,PK:PLK1,,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3,2,2
21655,768073,LY-2835219,FDA approved,"PK:PIM1,CDK,CDK4,CDK6",,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)c4cc(F)c5nc(C)n(C(C)C)c5c4)nc2)CC1,2,2
21656,768093,"1,3-diphenylbenzo[e]-[1,2,4]triazin-7(1H)-one",,,,O=C1C=CC2=NC(=NN(C2=C1)c3ccccc3)c4ccccc4,2,2
21657,768098,stk066211,,,,O=C(COc1ccccc1)NNc2ccccc2,3,3
21658,768100,SAR-245409,Clinical trial,PK:PIK3,,COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c4ccc(NC(=O)c5ccc(C)c(OC)c5)cc4)cc(OC)c1,1,1
21659,768102,"Spiro[benzofuran-2(3H),1'-[2]cyclohexene]-3,4'-dione, 7-...",,,,COc1cc(OC)c2C(=O)[C@]3(Oc2c1Cl)[C@H](C)CC(=O)C=C3OCc4ccccc4,1,1
21660,768112,SAR-402674,Clinical trial,TOP1,,CNCCN1C(=O)c2cc(OC)c(OC)cc2c3cnc4cc5OCOc5cc4c13,2,2
21661,768123,"2-methoxy-N-(3-methyl-2-oxo-1,2,3,4-tetrahydroquinazolin...",,,,COc1ccccc1S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2,2,2
21662,768124,,,,,COc1ccc(CCc2nc3cc(ccc3n2CCN4CCOCC4)c5c(C)onc5C)cc1,1,1
21663,768126,,,,,CCOC(=O)Nc1cc(nn2c(C)nnc12)c3ccc(C)c(NS(=O)(=O)C)c3,1,1
21664,768136,"(S)-2-[1-(4-Amino-6,7-dimethoxy-quinazolin-2-yl)-piperid...",,,,COc1cc2nc(nc(N)c2cc1OC)N3CCC[C@H](C3)NC4=CC(=O)c5ccccc5C4=O,1,1
21665,768137,"(R)-2-[1-(4-Amino-6,7-dimethoxy-quinazolin-2-yl)-piperid...",,,,COc1cc2nc(nc(N)c2cc1OC)N3CCC[C@@H](C3)NC4=CC(=O)c5ccccc5C4=O,2,2
21666,768313,"3-amino-N-(3-methoxyphenyl)-5-oxo-5,6,7,8-tetrahydrothie...",,,,COc1cccc(NC(=O)c2sc3nc4CCCC(=O)c4cc3c2N)c1,2,2
21667,768314,"3-amino-N-(3-bromophenyl)-5-oxo-5,6,7,8-tetrahydrothieno...",,,,Nc1c(sc2nc3CCCC(=O)c3cc12)C(=O)Nc4cccc(Br)c4,2,2
21668,768400,"2-(3-(3,4,5-trimethoxyphenyl)-1H-pyrazol-5-yl)-1H-benzo[...",,,,COc1cc(cc(OC)c1OC)c2cc([nH]n2)c3nc4ccccc4[nH]3,1,1
21669,768407,"(E)-1-(3,4-dimethoxyphenyl)-3-(3-(4-methoxyphenyl)-1H-py...",,,,COc1ccc(cc1)c2cc(\C=C\C(=O)c3ccc(OC)c(OC)c3)[nH]n2,1,1
21670,768410,"2-(3-(benzo[d][1,3]dioxol-5-yl)-1H-pyrazol-5-yl)-5-fluor...",,,,Fc1ccc2[nH]c(nc2c1)c3cc(n[nH]3)c4ccc5OCOc5c4,2,2
21671,768465,,,,,CCOC(=O)c1ccc2c(c1)nc(\C=C\c3ccc(Cl)cc3)n2c4cc([nH]n4)C(C)(C)C,1,1
21672,768473,,,,,Clc1ccc(\C=C\C(=O)\C=C\C2=Cc3ccccc3NC2=O)cc1,1,1
