Drug Name,DrugBank ID,PubChem CID,PubChem SID,SMILES,Gene,NSC
(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID,DB08401,16741209.0,99444872.0,[H][C@@](CO\N=C(/CCC(O)=O)C(O)=O)(NC(=O)COC1=CC=CC=C1)C(O)=O,pbp1b,
"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",DB08402,5289162.0,99444873.0,OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1,PPARG,
"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",DB08402,5289162.0,99444873.0,OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1,NCOA2,
"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",DB08402,5289162.0,99444873.0,OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1,RXRA,
METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,DB08403,194777.0,99444874.0,[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC,MMP1,
METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,DB08403,194777.0,99444874.0,[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC,MMP8,
"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE",DB08404,46937147.0,99444875.0,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCC)C(C)(C)CO[P@]([H])(O)=O,acpP,
"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE",DB08405,46937148.0,99444876.0,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O,acpP,
"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE",DB08406,446744.0,99444877.0,NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1,DHFR,
Platensimycin,DB08407,6857724.0,99444878.0,[H][C@]12C[C@@H]3O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H],fabF,
"(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate",DB08408,25011727.0,99444879.0,[H][C@](O)(C(=O)NCCC(=O)NCCS)C(C)(C)COC(=O)C(C)(C)C,phaA,
4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,DB08409,449242.0,99444880.0,OC(=O)CNC(=O)CCC[P@@](O)(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,IGHG1,
4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,DB08409,449242.0,99444880.0,OC(=O)CNC(=O)CCC[P@@](O)(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,IGHG2,
PARA-NITROBENZYL GLUTARYL GLYCINIC ACID,DB08410,449243.0,99444881.0,OC(=O)CNC(=O)CCCC(=O)NCC1=CC=C(C=C1)[N+]([O-])=O,IGHG1,
N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine,DB08411,5496653.0,99444882.0,[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O,IGHG1,
6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID,DB08412,449245.0,99444883.0,OC(=O)CCCCCNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,IGHG1,
METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,DB08413,446757.0,99444884.0,C[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,IGKC,
METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,DB08413,446757.0,99444884.0,C[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,ALPP,
PNU-142721,DB08414,446309.0,99444885.0,C[C@H](SC1=NC(Cl)=CC(N)=N1)C1=CC2=C(OC=C2)C=N1,gag-pol,
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",DB08416,9804302.0,99444887.0,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(OC)C(OS(N)(=O)=O)=C4)[C@@]3([H])CC[C@]12C)OS(N)(=O)=O,CA2,
"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",DB08418,9912519.0,99444889.0,[H][C@]12CC[C@]3(C)C(=O)N(CC4=CC=CN=C4)C(=O)C[C@@]3([H])[C@]1([H])CCC1=C2C=CC(OS(N)(=O)=O)=C1,CA2,
(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,DB08419,46937149.0,99444890.0,[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O,lip,
1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,DB08420,5289192.0,99444891.0,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(CC1=CC(=CC=C1)C#N)B(O)O,PRSS1,
PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE,DB08421,5289197.0,99444892.0,[H][C@]1(CCCCN1)C(=O)NC(C)(C)C,gag-pol,
[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,DB08422,23586040.0,99444893.0,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1,F2,
[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,DB08423,5327066.0,99444894.0,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1,MAPK14,
"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",DB08424,5327067.0,99444895.0,[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1,MAPK14,
"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",DB08426,445481.0,99444897.0,[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2,F10,
Prephenic acid,DB08427,1028.0,99444898.0,[H][C@]1(O)C=C[C@](CC(=O)C(O)=O)(C=C1)C(O)=O,aroH,
3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,DB08428,13949633.0,99444899.0,[H][C@@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1,gag-pol,
N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,DB08429,42608447.0,99444900.0,[H][C@](N)(CC(=O)N1CCC[C@@]1([H])CNC(=O)C1=CC=CC(=C1)S(C)(=O)=O)CC1=CC(Cl)=CC=C1,DPP4,
PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE,DB08430,656902.0,99444901.0,[H][C@]1(CO)O[C@@]([H])(SC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,LCTL,
"[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID",DB08431,46937150.0,99444902.0,[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC,pikAIV,
THYMIDINE-5'-THIOPHOSPHATE,DB08432,10019998.0,99444903.0,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=S)N1C=C(C)C(=O)NC1=O,polA,
phenyl ethenesulfonate,DB08433,564920.0,99444904.0,C=CS(=O)(=O)OC1=CC=CC=C1,yopH,
2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID,DB08434,5289221.0,99444905.0,[H][C@]1(C(O)=O)[C@]([H])(C(=O)NC)[C@]1([H])C1=CC=C(OP(O)(O)=O)C=C1,V-SRC,
"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",DB08435,23654841.0,99444906.0,[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC,PPARG,
"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",DB08436,448968.0,99444907.0,CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12,HSP90AA1,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL10L,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL13A,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL23,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL15,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL19,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL23A,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RSL24D1,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL26L1,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL8,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL37,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL3,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,RPL11,
Puromycin,DB08437,439530.0,99444908.0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,aat,
"(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID",DB08438,54736482.0,99444909.0,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)[C@@]([H])(O)C(\O)=C(\O)C(O)=O,SP_0314,
Parecoxib,DB08439,119828.0,99444910.0,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,PTGS2,
Parecoxib,DB08439,119828.0,99444910.0,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,LTF,
"N-1,10-phenanthrolin-5-ylacetamide",DB08440,18719622.0,99444911.0,CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1,cybC,
"6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE",DB08441,9952008.0,99444912.0,BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3,CDK2,
"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",DB08442,25058141.0,99444913.0,[H][C@@]1(CCCN1C(=O)C1=C(O)C=C(O)C=C1)C1=CC=CC=C1C,HSP90AA1,
"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",DB08443,11160307.0,99444914.0,OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1,HSP90AA1,
"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",DB08444,25058138.0,99444915.0,CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N,gag-pol,
"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",DB08445,24180585.0,99444916.0,[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1,DPP4,
"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",DB08446,25058137.0,99444917.0,FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N,gag-pol,
3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,DB08447,23640750.0,99444918.0,CN(C)CC1=CNC2=C1C=CC=C2CCCO,PLA2G2E,
"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",DB08448,46937152.0,99444919.0,[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1,DHFR,
"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",DB08449,10150441.0,99444920.0,OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=CC=CN=C12,AKR1B1,
N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,DB08450,9998128.0,99444921.0,CC1=CC=CC(=N1)C1=NC(NC2=CC=C3NN=CC3=C2)=C2C=CC=CC2=N1,TGFBR1,
N-(QUINOLIN-8-YL)METHANESULFONAMIDE,DB08451,151506.0,99444922.0,CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2,map,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,CYC1,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,MT-CYB,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRC1,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRC2,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRH,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRQ,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRFS1,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCR11,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCRB,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,UQCR10,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petB,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petA,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petC,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petD,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petG,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petL,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petM,
2-Nonyl-4-quinolinol 1-oxide,DB08453,130804.0,99444924.0,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,petN,
N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,DB08454,6419766.0,99444925.0,CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1,CAMK1D,
"S-[(1-Hydroxy-2,2,5,5-tetramethyl-4-phenyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate",DB08456,131704309.0,99444927.0,CC1(C)N(O)C(C)(C)C(=C1CSS(C)(=O)=O)C1=CC=CC=C1,E,
"4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE",DB08457,5327076.0,99444928.0,CC1=C(CSCC2=CC=CO2)C(OC2=CC(C)=CC(C)=C2)=C(I)C(=O)N1,gag-pol,
(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE,DB08458,445987.0,99444929.0,CN(C\C=C\COC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1)C1CC1,shc,
"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",DB08459,16045340.0,99444930.0,ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N,gag-pol,
MK-4965,DB08460,16045418.0,99444931.0,NC1=CC=C2C(COC3=CC=C(Cl)C(OC4=CC(=CC(Cl)=C4)C#N)=C3)=NNC2=N1,gag-pol,
"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",DB08461,16750071.0,99444932.0,CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N,AR,
N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,DB08462,10401956.0,99444933.0,C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1,SRC,
(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,DB08463,10224714.0,99444934.0,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1,CDK2,
(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,DB08463,10224714.0,99444934.0,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1,CCNA2,
"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",DB08464,11373270.0,99444935.0,COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O,HSP90AB1,
"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",DB08464,11373270.0,99444935.0,COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O,HSP90B1,
"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",DB08465,11840979.0,99444936.0,COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC,HSP90AB1,
"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",DB08465,11840979.0,99444936.0,COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC,HSP90B1,
"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",DB08466,185914.0,99444937.0,OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1,LTA4H,
"tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate",DB08469,18690028.0,99444940.0,CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1,ethR,
"3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole",DB08470,12195517.0,99444941.0,FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1,ethR,
"1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine",DB08471,1453694.0,99444942.0,O=C(CC1=CC=CS1)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1,ethR,
(R)-Fluoxetine,DB08472,1548970.0,99444943.0,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,snf,
Dichlororibofuranosylbenzimidazole,DB08473,5894.0,99444944.0,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=CC(Cl)=C(Cl)C=C12,CSNK2A1,
3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN,DB08474,5289290.0,99444945.0,[H][C@](CC(=O)NC(CC)CC)(C(N)=O)C(C)(C)C,gag-pol,
"[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate",DB08475,5289293.0,99444946.0,CC1(C)OC[C@@H](COP(O)(=O)CCCCC=C)O1,estA,
3-AMINO-AZACYCLOTRIDECAN-2-ONE,DB08476,446676.0,99444947.0,[H][C@]1(N)CCCCCCCCCCNC1=O,MMP8,
N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide,DB08478,425841.0,99444949.0,[H]N([H])C(\N=C(N([H])[H])N([H])[H])=N/C1=C(Cl)C=CC(=C1)C(F)(F)F,TYMS,
"N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",DB08479,2730282.0,99444950.0,COC1=CC(OC)=CC(NC(=N)NC(N)=N)=C1,TYMS,
4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN,DB08480,5494443.0,99444951.0,[H][C@]1(CCC2=C1C=CC=C2O)\N=C\C=C,MAOB,
[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER,DB08482,5487313.0,99444953.0,[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC,MMP1,
4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE,DB08484,24856357.0,99444955.0,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)NCCS,FBP1,
"(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID",DB08485,16058682.0,99444956.0,[H][C@@]1(O)C[C@@](O)(C=C(C2=CC=CC(SC3=CC=CC=C3)=C2)[C@@]1([H])O)C(O)=O,aroQ,
Efaproxiral,DB08486,122335.0,99444957.0,CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1,HBA1,
Efaproxiral,DB08486,122335.0,99444957.0,CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1,HBA2,
Efaproxiral,DB08486,122335.0,99444957.0,CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1,HBB,
3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,DB08487,447359.0,99444958.0,NC(=N)C1=CC(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)=CC=C1,F10,
