NSC #,Drug name,FDA status,Mechanism of action,PubChem SID
753663,"Butyl 5-[(Z)-[3-methoxy-5-(1H-pyrrol-2-yl)pyrrol-2-ylidene]methyl]-2,4-dimethyl-1H-pyrrole-3-carboxylate;hydrochloride",-,-,136040162
753664,"Octyl 5-[(Z)-[3-methoxy-5-(1H-pyrrol-2-yl)pyrrol-2-ylidene]methyl]-2,4-dimethyl-1H-pyrrole-3-carboxylate;hydrochloride",-,-,136040164
753665,"Benzyl 5-[(Z)-[3-methoxy-5-(1H-pyrrol-2-yl)pyrrol-2-ylidene]methyl]-2,4-dimethyl-1H-pyrrole-3-carboxylate;hydrochloride",-,-,136040166
753666,"Phenyl 5-[(Z)-[3-methoxy-5-(1H-pyrrol-2-yl)pyrrol-2-ylidene]methyl]-2,4-dimethyl-1H-pyrrole-3-carboxylate;hydrochloride",-,-,136040168
753667,"meso-(1R,2S,4Z,6E,8S,9R,11Z,13E,15E,17E)-16,18-bis[(fura...",-,-,60148126
753686,Olaparib,FDA approved,PARP|PARP1,-
753725,"6-[5-(2-Chlorophenyl)-1,3,4-oxadiazol-2-yl]-3,4-diphenylthieno[2,3-c]pyridazin-5-ol",-,-,136040172
753734,7alpha-acetoxyroylenane,-,-,362048
753769,"2-[(1-Anilino-4H-thiochromeno[3,4-d]imidazol-2-yl)sulfanyl]-N-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]acetamide",-,-,60148157
753772,"2-(1-Anilino-4-methyl-5-phenylimidazol-2-yl)sulfanyl-N-[4-(4-methoxyphenyl)-1,3-thiazol-2-yl]acetamide",-,-,60148160
753790,"6-Imino-1,2,3,4,8,9,10,11-octahydropyrido[1,2-a]pyrido[1...",-,-,46861729
753802,"3-amino-N-(3-chlorophenyl)-5-oxo-5,6,7,8-tetrahydrothien...",-,-,1420685
753907,STK701514,-,-,1526878
753938,"2,7-bis(3-(dimethylamino)propyl)-4,10-bis(3-(dimethylami...",-,-,135875630
753939,"2,7-bis(5-(4-methylpiperazin-1-yl)pentyl)-4,9-bis(5-(4-m...",-,-,136040182
753940,"14-Hydroxy-6,13-bis(3-pyrrolidin-1-ylpropyl)-3-(3-pyrrolidin-1-ylpropylamino)-10-(3-pyrrolidin-1-ylpropylimino)-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-",-,-,135875632
753941,3-(Dimethylamino)-N-[4-[4-[3-[[3-[1-[4-[3-(dimethylamino)propanoylamino]phenyl]triazol-4-yl]phenyl]carbamothioylamino]phenyl]triazol-1-yl]phenyl]propanamide,-,-,60148205
753975,Prepyridomacrolidine A,-,-,60148209
753978,Tenellin camphanic acid ester,-,-,60148212
754032,(E)-3-(4-((6-methoxynaphthalen-2-yl)ethynyl)-2-methylphe...,-,-,60148232
754073,"7-(2-methoxybenzyl)-6-phenyl-5,7-dihydro-4H-isoxazolo[5,...",-,-,60148267
754076,"7-(2,5-dimethoxybenzyl)-6-phenyl-5,7-dihydro-4H-isoxazol...",-,-,60148270
754077,"7-(3,4-dimethoxybenzyl)-6-phenyl-5,7-dihydro-4H-isoxazol...",-,-,60148271
754081,"7-(4-methoxybenzyl)-4,4-dimethyl-6-phenyl-5,7-dihydro-4H...",-,-,60148275
754083,"7-(3-amino-4-methoxybenzyl)-6-phenyl-5,7-dihydro-4H-isox...",-,-,60148277
754084,"4-[7-(4-methoxybenzyl)-4,5,7,8b-tetrahydro-3aH-isoxazolo...",-,-,60148278
754085,"4-methoxy-[7-(4-methoxybenzyl)-4,5,7,8b-tetrahydro-3aH-i...",-,-,60148279
754087,"7-(4-methoxybenzyl)-6-(3,4,5-trimethoxyphenyl)-5,7-dihyd...",-,-,60148281
754088,"7-(3-nitro-4-methoxybenzyl)-6-(3,4,5-trimethoxyphenyl)-5...",-,-,60148282
754089,"7-(3-amino-4-methoxybenzyl)-6-(3,4,5-trimethoxyphenyl)-5...",-,-,60148283
754090,"7-(3-methoxybenzyl)-5,7-dihydro-4H-isoxazolo[5,4-e]isoin...",-,-,60148284
754091,"7-(2-methoxybenzyl)-5,7-dihydro-4H-isoxazolo[5,4-e]isoin...",-,-,60148285
754092,"7-(2,5-dimethoxybenzyl)-5,7-dihydro-4H-isoxazolo[5,4-e]i...",-,-,60148286
754093,"7-(3,4-dimethoxybenzyl)-5,7-dihydro-4H-isoxazolo[5,4-e]i...",-,-,60148287
754094,"7-(3,4,5-trimethoxybenzyl)-5,7-dihydro-4H-isoxazolo[5,4-...",-,-,60148288
754102,"8-(3,5-dimethoxybenzyl)-5,8-dihydro-4H-isoxazolo[4,5-g]i...",-,-,60148296
754105,"ethyl 8-benzyl-5,8-dihydro-4H-isoxazolo[4,5-g]indole-7-c...",-,-,60148299
754109,"ethyl 8-(3-methoxybenzyl)-5,8-dihydro-4H-isoxazolo[4,5-g...",-,-,60148303
754110,"Ethyl 6-chloro-8-(3-methoxybenzyl)-5,8-dihydro-4H-isoxaz...",-,-,60148304
754111,"ethyl 8-(3,5-dimethoxybenzyl)-5,8-dihydro-4H-isoxazolo[4...",-,-,60148305
754116,"7-phenyl-8-(3,4,5-trimethoxybenzyl)- 5,8-dihydro-4H-isox...",-,-,60148310
754117,"7-phenyl-8-(3,5-dimethoxybenzyl)- 5,8-dihydro-4H-isoxazo...",-,-,60148311
754118,"6-chloro-7-phenyl-8-(3,5-dimethoxybenzyl)- 5,8-dihydro-4...",-,-,60148312
754143,Depsipeptide,FDA approved,HDAC,5352062
754153,"2,7-Bis-(3-prop-2-ynylamino-propyl)-benzo[lmn][3,8]phena...",-,-,60148335
754154,"2,7-Bis-(2-allylamino-ethyl)-benzo[lmn][3,8]phenanthroli...",-,-,60148337
754172,"7-[3-(4-Methylpiperazin-1-yl)propyl]-5-phenyl-10-thia-2,3,4,7,12-pentazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),3,5,11(16),12,14-hexaen-8-one",-,-,60148350
754173,"16-[3-(4-Methylpiperazin-1-yl)propyl]-14-phenyl-8-thia-6,11,12,13,16-pentazatetracyclo[7.7.0.02,7.011,15]hexadeca-1(9),2(7),3,5,12,14-hexaen-10-one",-,-,60148351
754175,"N-[2-(1H-Imidazol-5-yl)ethyl]-4-(10-oxo-14-phenyl-8-thia-6,11,12,13,16-pentazatetracyclo[7.7.0.02,7.011,15]hexadeca-1(9),2(7),3,5,12,14-hexaen-16-yl)butanamide",-,-,60148353
754197,"3-Benzo[1,3]dioxol-5-yl-5-(3,4,5-trimethoxy-phenyl)-4,5-...",-,-,54589644
754198,"1-(3-(benzo[d][1,3]dioxol-5-yl)-4,5-dihydro-5-(3,4,5-tri...",-,-,16462904
754230,pralatrexate,FDA approved,Df|CTNNB1|DHFR,148121
754237,"6-(2-(diethylamino)ethoxy)-2-9-dimethoxy-11H-indeno[1,2-...",-,-,54673453
754238,"6-(3-(dimethylamino)ethoxy)-2,3,9-trimethoxy-11H-indeno[...",-,-,54673460
754239,"5-(2-(dimethylamino)ethyl)-2,3,9-trimethoxy-5H-indeno[1,...",-,-,54673459
754240,"2,9-dimethoxy-6-(2-(piperidin-1-yl)ethoxy)-11H-indeno[1,...",-,-,54673454
754241,"6-(2-(dimethylamino)ethoxy)-9-methoxy-11H-indeno[1,2-c]q...",-,-,54672976
754242,"6-(2-(dimethylamino)ethoxy)-9-methoxy-11H-indeno[1,2-c]q...",-,-,54672977
754244,"5-(3-(dimethylamino)propyl)-2,3,9-trimethoxy-5H-indeno[1...",-,-,54673151
754245,"5-(2-(dimethylamino)ethyl)-2,8-dimethoxy-5H-indeno[1,2-c...",-,-,54673147
754277,tnf-related apoptosis-inducing ligand,-,-,-
754310,9-deoxy-sibiromycin,-,-,60148374
754328,-,-,-,-
754329,-,-,-,-
754344,Rigosertib,Clinical trial,"RAS|Tu-stab|PK:STK,PLK1",-
754345,JNJ-28312141,Clinical trial,"PK:YK,CSF1R",-
754346,AMG-458,Clinical trial,"PK:YK,MET",-
754348,PF-03084014 diastereomer 1,Clinical trial,PSM|APH1|Gamma secretase,-
754349,Amuvatinib,Clinical trial,"RAD51|PK:YK,PDGFR,KIT,FLT3,Multikinase",-
754350,CB-64D,Clinical trial,Sig2Rec,-
754351,XL-147,Clinical trial,PK:PIK3,-
754352,Adavosertib,Clinical trial,"PK:STK,YK,WEE1",-
754353,Buparlisib,Clinical trial,PK:PIK3,-
754354,GSK-461364,Clinical trial,"PK:STK,PLK1",-
754356,PF-562271,Clinical trial,"PK:YK,FAK",-
754357,RAF-265,Clinical trial,GTPase|PK:BRAF,-
754359,AEG-40730,Clinical trial,Apo|IAP,-
754360,MI-219,Clinical trial,Apo|MDM2,-
754361,Astex FGF inhibitor,Clinical trial,"PK:YK,FGFR",-
754362,SB-590885,Clinical trial,"GTPase|PK:YK,BRAF",-
754365,XR-11576,Clinical trial,TOP2|TOP1,-
754366,XR-5944,Clinical trial,TOP2|TOP1,-
754385,"1-[bis(4,4'-aminophenyl)methylidenyl]-[3]ferrocenophane",-,-,-
754483,-,-,-,-
754516,-,-,-,-
754567,"3-amino-N-(2-fluorophenyl)-5-oxo-5,6,7,8-tetrahydrothien...",-,-,-
754571,"3-amino-N-mesityl-5-oxo-5,6,7,8-tetrahydrothieno[2,3-b]q...",-,-,-
754582,"3-[(2E,4E)-4,6-dimethyl-1-oxo-2,4-octadien-1-yl]-1,4-dih...",-,-,-
754583,"2,3-dimethyl-7-azaisoindole[2,1-a]quinoxalin-6(5H)-one",-,-,-
754587,"1,4-dimethoxy-7-azaisoindole[2,1-a]quinoxalin-6(5H)-one",-,-,-
754595,"3-methoxy 4-azaisoindole[2,1-a]quinoxalin-6(5H)-one",-,-,-
754596,"6-imino-3-methoxy 4-azaisoindole[2,1-a]quinoxaline",-,-,-
754664,"3-amino-N-(5-chloro-2-methylphenyl)-5-oxo-5,6,7,8-tetrah...",-,-,-
754666,"3-amino-5-oxo-N-o-tolyl-5,6,7,8-tetrahydrothieno[2,3-b]q...",-,-,-
754670,"3-amino-5-oxo-N-phenyl-5,6,7,8-tetrahydrothieno[2,3-b]qu...",-,-,-
754735,-,-,-,-
754771,Itraconazole,FDA approved,AM|NonCan:Ant,-
754778,-,-,-,-
754809,"5-Benzyloxymethyl-7-furan-2-yl-4-me thoxy-5H-pyrrolo[3,2...",-,-,-
754811,"5-Benzyloxymethyl-4-methoxy-7-pheny l-5H-pyrrolo[3,2-d]p...",-,-,-
754824,"4-[4-(3-Methoxy-phenyl)-piperazin-1 -yl]-5H-pyrrolo[3,2-...",-,-,-
755040,"7-bromo-2-exo-(2-chlorophenyl)-2,3,4,5-tetrahydro-1,4-ep...",-,-,-
755092,"2,5-dimethyl-N-(6-(morpholinomethyl)quinolin-2-yl)-1-phe...",-,-,-
755117,Et ester prodigisoene,-,-,-
755118,-,-,-,-
755119,-,-,-,-
755120,-,-,-,-
755121,-,-,-,-
755122,-,-,-,-
755123,"(sp-4-2)-mu4-[n,nÃ¸-bis(3-aminopropyl)butane-1,4-diamine]...",-,-,-
755263,-,-,-,-
755264,-,-,-,-
755265,-,-,-,-
755266,-,-,-,-
755267,-,-,-,-
755268,"(1R,6S,11aS,13S,14aR)-6-ethyl-1,13-dihydroxy-1,6,7,8,9,1...",-,-,-
755273,2-(1-(4-fluorophenylsulfonyl)-1H-indol-3-yl)-2-oxo-N-(py...,-,-,-
755288,"(2-phenyl-7-(3,4,5-trimethoxyphenyl)pyrazolo[1,5-a]pyrim...",-,-,-
755289,(4-(2-(furan-2-ylmethylamino)benzoyl)piperazin-1-yl)(2-p...,-,-,-
755290,"(2-phenyl-7-(3,4,5-trimethoxyphenyl)pyrazolo[1,5-a]pyrim...",-,-,-
755295,2-(1-(3-chlorophenylsulfonyl)-1H-indol-3-yl)-2-oxo-N-(py...,-,-,-
755302,"2-methoxy-4-(7-methoxy-2-phenylbenzo[d]imidazo[2,1-b][1,...",-,-,-
755307,"7-methoxy-3-(1-naphthyl)-2-phenylbenzo[d]imidazo[2,1-b][...",-,-,-
755308,"7-methoxy-2-phenyl-3-(3-thienyl)benzo[d]imidazo[2,1-b][1...",-,-,-
755384,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS,-
755385,Pictilisib,Clinical trial,PK:PIK3,-
755386,Ispinesib,Clinical trial,TUBB|CC|CDH16|KIF11|Kinesin|PK:YK,-
755387,Sepantronium bromide,Clinical trial,Apo|BIRC5,-
755389,Bosutinib,FDA approved,"STAT|BCR-ABL|STAT5A/B|PK:YK,LYN,SRC,HCK",-
755400,Masitinib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,FGFR3",-
755408,-,-,-,-
755412,-,-,-,-
755413,-,-,-,-
755417,-,-,-,-
755420,-,-,-,-
755422,-,-,-,-
755423,-,-,-,-
755424,-,-,-,-
755425,-,-,-,-
755426,-,-,-,-
755427,-,-,-,-
755428,-,-,-,-
755429,-,-,-,-
755431,-,-,-,-
755435,-,-,-,-
755437,-,-,-,-
755441,-,-,-,-
755442,-,-,-,-
755443,-,-,-,-
755444,-,-,-,-
755453,-,-,-,-
755458,-,-,-,-
755459,-,-,-,-
755461,-,-,-,-
755464,-,-,-,-
755465,-,-,-,-
755469,-,-,-,-
755523,-,-,-,-
755605,Enzalutamide,FDA approved,Ho|AR,-
755606,Cediranib,FDA approved,"PK:YK,VEGF,VEGFR,KDR",-
755642,4-(trifluoromethyl)benzylazanediyl)bis(methylene)diquino...,-,-,-
755761,XAV-939,Clinical trial,"Wnt|PK:YK,TNKS",-
755762,Luminespib,Clinical trial,HSP90,-
755763,Pimasertib,Clinical trial,"PK:STK,YK,MAP2K,MAP2K1,MAP2K2",-
755765,GW-5074,Clinical trial,"GTPase|PK:RAF,RAF1",-
755766,H-89,Clinical trial,"Protein kinase A|PK:STK,AKT1",-
755769,LY-294002,Clinical trial,PK:PIK3,-
755770,PD-0325901,Clinical trial,"PK:STK,MAP2K,MAP2K1",-
755773,"1,9-Pyrazoleanthrone",Clinical trial,"PK:STK,MAPK14,MAPK8",-
755775,Foretinib,Clinical trial,"PK:YK,MET,AXL,VEGFR,KDR,RON,Multikinase",-
755806,XL-147,Clinical trial,PK:PIK3,-
755809,Vismodegib,FDA approved,SMO|PK:YK,-
755841,Actinomycin D,FDA approved,Db,45006140
755871,Amphotericin B,FDA approved,-,23863720
755880,Mitomycin,FDA approved,A2|AlkAg,5702003
755892,Hydrastinine HCl,Clinical trial,NonCan:Antihemorrhagic,-
755900,azathioprine (usan),-,-,-
755908,Benzethonium Chloride,-,-,8478
755914,bisacodyl (usan),-,-,-
755915,bromocriptine mesylate (usan),-,-,5702014
755926,PF-03084014 diastereomer 1,Clinical trial,PSM|APH1|Gamma secretase,-
755980,Lenvatinib,FDA approved,"PK:YK,PDGFR,FGFR,VEGFR,KDR,RET",-
755983,BI-2536,Clinical trial,"PK:STK,PLK1",-
755984,Pralatrexate,FDA approved,Df|CTNNB1|DHFR,-
755985,Nelarabine,FDA approved,Ds,3011155
756053,-,-,-,-
756058,"[9S-(9-.alpha.-10-.beta.-11-.beta.-13-.alpha.)]-N-(2,3,1...",-,-,-
756078,"1-[5-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-3-yl]-5-ph...",-,-,-
756083,-,-,-,-
756084,-,-,-,-
756085,-,-,-,-
756086,-,-,-,-
756087,-,-,-,-
756088,-,-,-,-
756089,-,-,-,-
756090,-,-,-,-
756091,-,-,-,-
756093,AOB6494,-,-,91826517
756095,-,-,-,-
756106,-,-,-,-
756110,-,-,-,-
756111,-,-,-,-
756130,GR105659X,-,-,-
756132,GSK1000163A,-,-,-
756133,GSK1007102B,-,-,-
756134,GSK1023156A,-,-,-
756135,GSK1030058A,-,-,-
756137,GSK1030061A,-,-,-
756139,GSK1173862A,-,-,-
756140,GSK1220512A,-,-,-
756141,GSK1326255A,-,-,-
756142,GSK1392956A,-,-,-
756143,GSK1511931A,-,-,-
756144,GSK1713088A,-,-,-
756145,GSK1751853A,-,-,-
756146,GSK180736A,-,-,-
756147,GSK1819799A,-,-,-
756148,GSK182497A,-,-,-
756149,GSK192082A,-,-,-
756150,GSK200398A,-,-,-
756151,GSK204925A,-,-,-
756152,GSK2110236A,-,-,-
756153,GSK2163632A,-,-,-
756154,GSK2186269A,-,-,-
756155,GSK2213727A,-,-,-
756156,GSK2219385A,-,-,-
756157,GSK2220400A,-,-,-
756158,GSK237700A,-,-,-
756159,GSK238583A,-,-,-
756160,GSK248233A,-,-,-
756161,GSK259178A,-,-,-
756162,GSK269962B,-,-,-
756163,GSK270822A,-,-,-
756164,GSK299115A,-,-,-
756165,GSK300014A,-,-,-
756166,GSK312948A,-,-,-
756167,GSK237701A,-,-,-
756168,GSK238063A,-,-,-
756169,GSK317314A,-,-,-
756170,GSK317315A,-,-,-
756171,GSK317354A,-,-,-
756173,GSK326090A,-,-,-
756174,GSK466314A,-,-,-
756175,GSK466317A,-,-,-
756176,GSK554170A,-,-,-
756178,GSK571989A,-,-,-
756179,GSK579289A,-,-,-
756182,GSK614526A,-,-,-
756183,GSK619487A,-,-,-
756184,GSK620503A,-,-,-
756185,GSK625137A,-,-,-
756188,GSK718429A,-,-,-
756189,GSK938890A,-,-,-
756190,GSK949675A,-,-,-
756193,GSK978744A,-,-,-
756194,GSK980961A,-,-,-
756195,GSK994854A,-,-,-
756199,GW278681X,-,-,-
756202,GW282449A,-,-,-
756204,GW282974X,-,-,-
756205,GW284372X,-,-,-
756208,GSK943949A,-,-,-
756209,GW296115X,-,-,-
756210,GW297361X,-,-,-
756211,GW300653X,-,-,-
756215,GW301789X,-,-,-
756216,GW301888X,-,-,-
756217,GW305178X,-,-,-
756218,GW335962X,-,-,-
756220,GW396574X,-,-,-
756223,GW406731X,-,-,-
756225,GW410563A,-,-,-
756226,GW416469X,-,-,-
756227,GW416981X,-,-,-
756233,GW435821X,-,-,-
756234,GW439255X,-,-,-
756235,GW440139A,-,-,-
756236,GW441756X,-,-,-
756238,GW442130X,-,-,-
756243,GW450241X,-,-,-
756245,GW458787A,-,-,-
756247,GW461104A,-,-,-
756248,GW513184X,-,-,-
756251,GW559768X,-,-,-
756253,GW566221A,-,-,-
756254,GW567808A,-,-,-
756256,GW568377A,-,-,-
756258,GW569530A,-,-,-
756260,GW572401X,-,-,-
756261,GW572738X,-,-,-
756263,GW574783B,-,-,-
756265,GW575808A,-,-,-
756267,GW576609A,-,-,-
756268,GW576924A,-,-,-
756269,GW577921A,-,-,-
756271,GW580496A,-,-,-
756272,GW580509X,-,-,-
756274,GW583373A,-,-,-
756275,GW589961A,-,-,-
756276,GW607049C,-,-,-
756278,GW612286X,-,-,-
756279,GW615311X,-,-,-
756280,GW616030X,-,-,-
756282,GW620972X,-,-,-
756283,GW621431X,-,-,-
756284,GW621823A,-,-,-
756285,GW621970X,-,-,-
756287,GW627512B,-,-,-
756288,GW589933X,-,-,-
756290,GW631581B,-,-,-
756292,GW632580X,-,PK:CSF1R,-
756293,GW633459A,-,-,-
756297,GW643971X,-,-,-
756298,GW644007X,-,-,-
756300,GW654652C,-,-,-
756301,GW659386A,-,-,-
756302,GW659893X,-,-,-
756303,GW673715X,-,-,-
756304,GW678313X,-,-,-
756306,GW680191X,-,-,-
756309,GW682841X,-,-,-
756312,GW683134A,-,-,-
756314,GW684626B,-,-,-
756316,GW693881A,-,-,-
756317,GW693917A,-,-,-
756318,GW694234A,-,-,-
756319,GW694590A,-,-,-
756323,GW701427A,-,-,-
756324,GW703087X,-,-,-
756327,GW709042A,-,-,-
756332,GW768505A,-,-,-
756333,GW769076X,-,-,-
756335,GW770249A,-,-,-
756336,GW770249X,-,-,-
756337,GW771127A,-,-,-
756338,GW772405X,-,-,-
756345,GW782612X,-,-,-
756346,GW782907X,-,-,-
756348,GW784307A,-,-,-
756350,GW784752X,-,-,-
756352,GW785804X,-,-,-
756355,GW794607X,-,-,-
756356,GW794726X,-,-,-
756357,GW795486X,-,-,-
756358,GW795493X,-,-,-
756362,GW801372X,-,-,-
756363,GW804482X,-,-,-
756364,GW805758X,-,-,-
756366,GW806742X,-,-,-
756368,GW807930X,-,-,-
756369,GW807982X,-,-,-
756370,GW809885X,-,-,-
756371,GW809897X,-,-,-
756372,GW810372X,-,-,-
756374,GW811168X,-,-,-
756375,GW811761X,-,-,-
756377,GW814408X,-,-,-
756384,GW827099X,-,-,-
756385,GW827102X,-,-,-
756387,GW827106X,-,-,-
756391,GW829055X,-,-,-
756394,GW829877X,-,-,-
756395,GW829906X,-,-,-
756401,GW832467X,-,-,-
756402,GW833373X,-,-,-
756403,GW837331X,-,-,-
756404,GW843682X,-,-,-
756405,GW846105X,-,-,-
756406,GW852849X,-,-,-
756407,GW853606X,-,-,-
756409,GW856804X,-,-,-
756411,GW869810X,-,-,-
756413,GW876790X,-,-,-
756416,SB-220025-A,-,-,-
756417,SB-220025-R,-,-,-
756418,SB-220455,-,-,-
756420,SB-223133,-,-,-
756422,SB-236687,-,-,-
756424,SB-242717,-,-,-
756432,SB-253226,-,-,-
756437,SB-278538,-,-,-
756445,SB-361058,-,-,-
756448,SB-390527,-,-,-
756449,SB-400868-A,-,-,-
756454,SB-437013,-,-,-
756455,SB-476429-A,-,-,-
756456,SB-590885-AAD,-,-,-
756457,SB-610251-B,-,-,-
756458,SB-614067-R,-,-,-
756462,SB-675259-M,-,-,-
756463,SB-678557-A,-,-,-
756464,SB-682330-A,-,-,-
756465,SB-686709-A,-,-,-
756466,SB-698596-AC,-,-,-
756468,SB-725317,-,-,-
756469,SB-732881,-,-,-
756470,SB-732881-H,-,-,-
756471,SB-732941,-,-,-
756476,SB-736302,-,-,-
756477,SB-737198,-,-,-
756480,SB-739245-AC,-,-,-
756481,SB-739452,-,-,-
756482,SB-741905,-,-,-
756483,SB-742864,-,-,-
756487,SB-750140,-,-,-
756488,SB-751148,-,-,-
756489,SB-751399,-,-,-
756491,SB-772077-B,-,-,-
756492,SB-814597,-,-,-
756501,-,-,-,-
756619,-,-,-,-
756641,ICG-001,Clinical trial,Apo|Wnt|CTNNB1,-
756642,Entinostat,Clinical trial,HDAC,-
756643,KX-01,FDA approved,"PK:YK,SRC",-
756645,Crizotinib,FDA approved,"PK:YK,MET,ALK",54613769
756646,IWR-1,Clinical trial,Wnt|CTNNB1,-
756647,Quizartinib,FDA approved,"PK:YK,PDGFR,FLT,KIT,FLT3",-
756648,AZD-1480,Clinical trial,"PK:YK,JAK,JAK1,JAK2",-
756652,Linsitinib,Clinical trial,"PK:YK,IGF1R",-
756654,ZM-336372,Clinical trial,"GTPase|PK:BRAF,RAF,RAF1",-
756656,MK-2206,FDA approved,"PK:STK,AKT,AKT1,AKT2,AKT3",-
756657,OSU-03012,Clinical trial,"PK:STK,PDK1",-
756659,Intedanib,FDA approved,"PK:YK,PDGFR,FGFR,VEGFR,FLT3",-
756660,Quercetin,Clinical trial,TOP2|AO|NonCan:COMT,-
756662,sr 13654,Clinical trial,BIRC5|PK:YK,-
756663,Obatoclax,Clinical trial,Apo|BCL2,-
756673,CETYLPYRIDINIUM CHLORIDE,-,-,-
756688,colistimethate sodium (usan),-,-,60148381
756694,ciclopirox olamine (usan),-,-,-
756698,clomid,-,-,-
756702,COLCHICINE,FDA approved,TUBB,-
756717,DAUNORUBICIN,FDA approved,TOP2,30323
756731,Pyrithione Zinc,-,-,6327770
756738,DIGOXIN,FDA approved,NonCan:CardG,5702042
756754,emetine,-,-,60148385
756765,"(trans-1,2-Cyclohexanediamine)(dihydrogen pyrophosphato)...",-,-,-
756779,diphenyl tin benzyl prodigiosene ester,-,-,-
756783,N-[(8-hydroxy-7-quinolinyl)(4-methylphenyl)methyl]benzamide,-,-,-
756784,dpc046,-,-,-
756833,-,-,-,-
756876,(-)-Nutlin-3,Clinical trial,Apo|MDM2,-
756877,1st Precursor Intermediate to TDP 665759,Clinical trial,Apo|MDM2,-
756879,Lificguat,Clinical trial,HYP|HIF1|EPAS1,-
756971,-,-,-,-
756972,-,-,-,-
756998,1-[(4-aminophenyl)-(4-hydroxyphenyl)methylidene]-[3]ferr...,-,-,-
757000,WW-H1,-,HDAC,-
757002,"5-chloro-1-(7-chloro-3-methyl-1,4-dioxyquinoxalin-2-yl)-...",-,-,-
757027,ETHINYL ESTRADIOL,FDA approved,Ho,24707
757036,Fluorouracil,FDA approved,Ds|Rs|TYMS,-
757043,GRAMICIDIN,-,-,3851247
757050,badil,FDA approved,-,11057
757055,HEXACHLOROPHENE,-,-,-
757087,Nitrogen mustard,FDA approved,A7|AlkAg,4033
757098,Melphalan,FDA approved,A7|AlkAg,460612
757113,DL-Amethopterin,-,-,4112
757148,AZD-7762,Clinical trial,"PK:STK,CHEK,CHEK1,CHEK2",-
757149,Volasertib,Clinical trial,"PK:STK,PLK1",-
757177,-,-,-,-
757296,pyrvinium pamoate (usan),-,-,54720821
757306,malacid,FDA approved,DHFR,-
757334,Cpd-401,Clinical trial,STAT|STAT3,-
757348,6-Thioguanine,FDA approved,Ds|IMPDH2|IMPDH,-
757350,navan,-,-,941650
757363,TYROTHRICIN,FDA approved,NonCan:Ant,16132496
757384,Vinblastine,FDA approved,TUBB|Tu-frag,9962911
757387,ACRIFLAVINIUM HYDROCHLORIDE,-,-,-
757391,DICHLOROPHENE,-,-,-
757400,pentamidine isethionate,FDA approved,-,359323
757402,phenylmercuric acetate (usan),-,-,-
757424,melbex,FDA approved,-,-
757425,OUABAIN,FDA approved,-,12420
757427,AMINOPTERIN,-,DHFR,2154
757436,Cabozantinib,FDA approved,"PK:YK,MET,AXL,KIT,VEGFR,FLT3,RET",-
757437,Salinomycin,FDA approved,Apo|Ab|CD133,-
757438,PLX-4720,Clinical trial,GTPase|PK:BRAF,-
757439,Neratinib,FDA approved,"PK:YK,EGFR,ERBB2",-
757440,Deforolimius,Clinical trial,"PK:STK,MTOR",-
757441,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR",6450551
757442,Intedanib,FDA approved,"PK:YK,PDGFR,FGFR,VEGFR,FLT3",-
757444,Barasertib,Clinical trial,"PK:STK,AURK",-
757568,-,-,-,-
757569,-,-,-,-
757795,BERBERINE CHLORIDE,-,-,-
757804,Etoposide,FDA approved,TOP2,6708815
757818,ETHAVERINE HYDROCHLORIDE,-,-,5702159
757824,fenbendazole (usan),-,-,3334
757836,puromycin hydrochloride (usan),-,-,60148403
757838,Mebendazole,FDA approved,Tu-stab,-
757852,suloctidil (usan),-,-,5354
757882,Econazole Nitrate,FDA approved,-,68589
757908,-,-,-,-
757909,-,-,-,-
757910,-,-,-,-
757911,-,-,-,-
757912,-,-,-,-
757913,-,-,-,-
757914,-,-,-,-
757915,-,-,-,-
757924,"3,5-bis(4-hydroxy-3-methoxystyryl)-N-(4-bromophenyl)-1H-...",-,-,-
757925,"3,5-bis(4-hydroxy-3-methoxystyryl)-N-(4-fluorophenyl)-1H...",-,-,-
757926,"3,5-bis(4-hydroxy-3-methoxystyryl)-N-(2,4-dimethylphenyl...",-,-,-
757927,"3,5-bis(4-hydroxy-3-methoxystyryl)-N-(3-chloro-4-fluorop...",-,-,-
757929,"3,5-bis(4-hydroxy-3-methoxystyryl)-1H-pyrazole-1-phenyl",-,-,-
757933,"1,3-diphenyl-4-(3-phenyl-4,5-dihydro-1H-pyrazol-5-yl)-1H...",-,-,-
757946,"(1R,2E,6R,10E,11aS,13S,14aR)-1,13-dihydroxy-6-(2-hydroxy...",-,-,-
757948,"(1R,2E,6R,10E,11aS,13S,14aR)-1,13-dihydroxy-6-(2-methoxy...",-,-,-
757949,"(1R,2E,6R,10E,11aS,13S,14aR)-6-(2-(benzyloxy)ethyl)-1,13...",-,-,-
757981,-,-,-,-
757982,-,-,-,-
757983,-,-,-,-
758005,Sapitinib,Clinical trial,"PK:YK,EGFR,ERBB2",-
