,drug,gene,dti_existed,pubmed_hit,MECHANISM,deeppurpose,binary_deeppurpose
3191,"(4-Amino-2-((1-(methylsulfonyl)piperidin-4-yl)amino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone",HMGCR,0.0,0.0,Kinase,0.960781991481781,1
3192,"(4-Amino-2-((1-(methylsulfonyl)piperidin-4-yl)amino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone",APBB1IP,0.0,0.0,Kinase,0.21565258502960205,0
3193,MK-5108,AURKA,1.0,1.0,Kinase,0.009242168627679348,0
3194,N-[4-[4-(2-methoxyphenyl)piperazine-1-carbonyl]phenyl]quinoline-8-sulfonamide,TNFRSF12A,0.0,0.0,Kinase,0.9929512143135071,1
3195,"(4-Amino-2-((1-(methylsulfonyl)piperidin-4-yl)amino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone",BAX,0.0,0.0,Kinase,0.8808325529098511,1
3196,"(4-Amino-2-((1-(methylsulfonyl)piperidin-4-yl)amino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone",SPP1,0.0,0.0,Kinase,0.5233386158943176,1
3197,N-(3-aminopropyl)-N-[1-(3-benzyl-7-chloro-4-oxochromen-2-yl)-2-methylpropyl]-4-methylbenzamide,SLC43A3,0.0,0.0,Other,0.9900344014167786,1
3198,N-(3-aminopropyl)-N-[1-(3-benzyl-7-chloro-4-oxochromen-2-yl)-2-methylpropyl]-4-methylbenzamide,NRN1,0.0,0.0,Other,0.9901935458183289,1
3199,N-(3-aminopropyl)-N-[1-(3-benzyl-7-chloro-4-oxochromen-2-yl)-2-methylpropyl]-4-methylbenzamide,STK17B,0.0,0.0,Other,0.9701595902442932,1
3200,N-(3-aminopropyl)-N-[1-(3-benzyl-7-chloro-4-oxochromen-2-yl)-2-methylpropyl]-4-methylbenzamide,HMGCR,0.0,0.0,Other,0.8797664046287537,1
3201,MK-5108,CRACR2A,0.0,0.0,Kinase,0.939507007598877,1
3202,MK-5108,BAX,0.0,0.0,Kinase,0.9973793029785156,1
3203,MK-5108,ANXA6,0.0,0.0,Kinase,0.23362977802753448,0
3204,Lyn-IN-1,PRKAG2,0.0,0.0,Kinase,0.01987767033278942,0
3205,Lyn-IN-1,DDR2,0.0,0.0,Kinase,0.9668254852294922,1
3206,Lyn-IN-1,ZEB2,0.0,0.0,Kinase,0.20955497026443481,0
3207,N-hydroxy-2-(4-(naphthalen-2-ylsulfonyl)piperazin-1-yl)pyrimidine-5-carboxamide,APBB1IP,0.0,0.0,HDAC,0.857796311378479,1
3208,Lyn-IN-1,NRN1,0.0,0.0,Kinase,0.9773478507995605,1
3209,N-hydroxy-2-(4-(naphthalen-2-ylsulfonyl)piperazin-1-yl)pyrimidine-5-carboxamide,LCP1,0.0,0.0,HDAC,0.31133216619491577,0
3210,N-hydroxy-2-(4-(naphthalen-2-ylsulfonyl)piperazin-1-yl)pyrimidine-5-carboxamide,SPP1,0.0,0.0,HDAC,0.5797511339187622,1
3211,N-hydroxy-2-(4-(naphthalen-2-ylsulfonyl)piperazin-1-yl)pyrimidine-5-carboxamide,TBX18,0.0,0.0,HDAC,0.7816516160964966,1
3212,Entrectinib,JAK2,1.0,1.0,Kinase,0.719589352607727,1
3213,"6-chloro-9-((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)-9H-purin-2-amine",APBB1IP,0.0,0.0,HSP90,0.40805235505104065,0
3214,"6-chloro-9-((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)-9H-purin-2-amine",TBX18,0.0,0.0,HSP90,0.39926525950431824,0
3215,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",CDK1,1.0,0.0,Other,0.15256094932556152,0
3216,"6-chloro-9-((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)-9H-purin-2-amine",LCP1,0.0,0.0,HSP90,0.35162436962127686,0
3217,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",CRACR2A,0.0,0.0,Other,0.017801787704229355,0
3218,"6-chloro-9-((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)-9H-purin-2-amine",HMGCR,0.0,0.0,HSP90,0.37001147866249084,0
3219,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",TMEM47,0.0,0.0,Other,0.14947907626628876,0
3220,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",IFI16,0.0,0.0,Other,2.5845583877526224e-05,0
3221,Entrectinib,ZBTB38,0.0,0.0,Kinase,0.7502738237380981,1
3222,Entrectinib,TMEM47,0.0,0.0,Kinase,0.9498656988143921,1
3223,Entrectinib,MCTP1,0.0,0.0,Kinase,0.8913646936416626,1
3224,"2-[(4s)-6-(4-Chlorophenyl)-8-Methoxy-1-Methyl-4h-[1,2,4]triazolo[4,3-A][1,4]benzodiazepin-4-Yl]-N-Ethylacetamide",SPP1,0.0,0.0,BRD,0.877928614616394,1
3225,"2-[(4s)-6-(4-Chlorophenyl)-8-Methoxy-1-Methyl-4h-[1,2,4]triazolo[4,3-A][1,4]benzodiazepin-4-Yl]-N-Ethylacetamide",CRACR2A,0.0,0.0,BRD,0.8729113340377808,1
3226,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 29",SLC43A3,0.0,0.0,Kinase,0.7286621332168579,1
3227,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 29",MIF,0.0,0.0,Kinase,0.9721866846084595,1
3228,"2-[(4s)-6-(4-Chlorophenyl)-8-Methoxy-1-Methyl-4h-[1,2,4]triazolo[4,3-A][1,4]benzodiazepin-4-Yl]-N-Ethylacetamide",HMGCR,0.0,0.0,BRD,0.8265237212181091,1
3229,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 29",ELOVL5,0.0,0.0,Kinase,0.9876601099967957,1
3230,Rebastinib,SGMS2,0.0,0.0,Kinase,0.8521459102630615,1
3231,"2-[(4s)-6-(4-Chlorophenyl)-8-Methoxy-1-Methyl-4h-[1,2,4]triazolo[4,3-A][1,4]benzodiazepin-4-Yl]-N-Ethylacetamide",BAX,0.0,0.0,BRD,0.9853336811065674,1
3232,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 29",HMGCR,0.0,0.0,Kinase,0.5192564129829407,1
3233,Rebastinib,CD24,0.0,0.0,Kinase,0.8189718127250671,1
3234,Rebastinib,RPL3,0.0,0.0,Kinase,0.019346414133906364,0
3235,Rebastinib,TJP1,0.0,0.0,Kinase,0.027348754927515984,0
3236,Rebastinib,PRDX1,0.0,0.0,Kinase,0.7847290635108948,1
3237,Palomid 529,PTK2,0.0,0.0,Kinase,0.0010188110172748566,0
3238,Palomid 529,AJUBA,0.0,0.0,Kinase,0.32861417531967163,0
3239,Palomid 529,GPR39,0.0,0.0,Kinase,0.11732794344425201,0
3240,Palomid 529,NCKAP1,0.0,0.0,Kinase,0.2362275868654251,0
3241,Palomid 529,TNFRSF12A,0.0,0.0,Kinase,0.5336180925369263,1
3242,(R)-1-(2-oxo-2-(4-(4-(pyrimidin-2-yl)phenyl)piperazin-1-yl)ethyl)-N-(3-(pyridin-4-yl)-1H-indazol-5-yl)pyrrolidine-3-carboxamide,PRKAG2,0.0,0.0,Kinase,0.913447916507721,1
3243,(R)-1-(2-oxo-2-(4-(4-(pyrimidin-2-yl)phenyl)piperazin-1-yl)ethyl)-N-(3-(pyridin-4-yl)-1H-indazol-5-yl)pyrrolidine-3-carboxamide,RBM24,0.0,0.0,Kinase,0.49475252628326416,0
3244,(R)-1-(2-oxo-2-(4-(4-(pyrimidin-2-yl)phenyl)piperazin-1-yl)ethyl)-N-(3-(pyridin-4-yl)-1H-indazol-5-yl)pyrrolidine-3-carboxamide,NRP1,0.0,0.0,Kinase,0.41362428665161133,0
3245,Telatinib,PTBP1,0.0,0.0,Kinase,0.03615672513842583,0
3246,Telatinib,SLC43A3,0.0,0.0,Kinase,0.09613547474145889,0
3247,Agerafenib,NRN1,0.0,0.0,Kinase,0.9164093732833862,1
3248,Agerafenib,ZNF608,0.0,0.0,Kinase,0.9034990072250366,1
3249,Agerafenib,PRKAG2,0.0,0.0,Kinase,0.37873169779777527,0
3250,"(R,Z)-5-((2-(3-aminopiperidin-1-yl)-[1,1'-biphenyl]-3-yl)methylene)thiazolidine-2,4-dione",SGMS2,0.0,0.0,Kinase,0.8968750834465027,1
3251,"(R,Z)-5-((2-(3-aminopiperidin-1-yl)-[1,1'-biphenyl]-3-yl)methylene)thiazolidine-2,4-dione",AJUBA,0.0,0.0,Kinase,0.924493670463562,1
3252,Agerafenib,SLC43A3,0.0,0.0,Kinase,0.8746275305747986,1
3253,"(R,Z)-5-((2-(3-aminopiperidin-1-yl)-[1,1'-biphenyl]-3-yl)methylene)thiazolidine-2,4-dione",PCBD1,0.0,0.0,Kinase,0.4002687633037567,0
3254,"(R,Z)-5-((2-(3-aminopiperidin-1-yl)-[1,1'-biphenyl]-3-yl)methylene)thiazolidine-2,4-dione",CD24,0.0,0.0,Kinase,0.36043211817741394,0
3255,Tesevatinib,EPHB4,1.0,1.0,Kinase,0.4330071806907654,0
3256,"(R,Z)-5-((2-(3-aminopiperidin-1-yl)-[1,1'-biphenyl]-3-yl)methylene)thiazolidine-2,4-dione",TJP1,0.0,0.0,Kinase,0.7363607287406921,1
3257,Tesevatinib,SLC43A3,0.0,0.0,Kinase,0.9496936798095703,1
3258,Tesevatinib,HMGCR,0.0,0.0,Kinase,0.9585174322128296,1
3259,(2-((5-Chloro-2-((4-(4-(dimethylamino)piperidin-1-yl)-2-methoxyphenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethylphosphine oxide,HMGCR,0.0,0.0,Kinase,0.9909356236457825,1
3260,"8-chloro-2-pyrrolidin-2-yl-3H-[1]benzofuro[3,2-d]pyrimidin-4-one",RPL3,0.0,0.0,Kinase,0.0222694743424654,0
3261,"8-chloro-2-pyrrolidin-2-yl-3H-[1]benzofuro[3,2-d]pyrimidin-4-one",TUBA1B,0.0,0.0,Kinase,0.08301915228366852,0
3262,(2-((5-Chloro-2-((4-(4-(dimethylamino)piperidin-1-yl)-2-methoxyphenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethylphosphine oxide,APBB1IP,0.0,0.0,Kinase,0.9809820652008057,1
3263,N-(4-(4-Aminopiperidin-1-yl)-2-methoxyphenyl)-5-chloro-4-(1H-indol-3-yl)pyrimidin-2-amine,HMGCR,0.0,0.0,Kinase,0.5221752524375916,1
3264,N-(4-(4-Aminopiperidin-1-yl)-2-methoxyphenyl)-5-chloro-4-(1H-indol-3-yl)pyrimidin-2-amine,SLC43A3,0.0,0.0,Kinase,0.8640114665031433,1
3265,N-(4-(4-Aminopiperidin-1-yl)-2-methoxyphenyl)-5-chloro-4-(1H-indol-3-yl)pyrimidin-2-amine,BST2,0.0,0.0,Kinase,0.9873892068862915,1
3266,N-(4-(4-Aminopiperidin-1-yl)-2-methoxyphenyl)-5-chloro-4-(1H-indol-3-yl)pyrimidin-2-amine,CDK1,0.0,0.0,Kinase,0.01567666605114937,0
3267,PI-103,TNFRSF12A,0.0,0.0,Kinase,0.8584083914756775,1
3268,PI-103,APP,0.0,0.0,Kinase,0.8608129024505615,1
3269,PI-103,NCKAP1,0.0,0.0,Kinase,0.21346227824687958,0
3270,"8-chloro-2-pyrrolidin-2-yl-3H-[1]benzofuro[3,2-d]pyrimidin-4-one",PTBP1,0.0,0.0,Kinase,0.025925271213054657,0
3271,PI-103,RAI14,0.0,0.0,Kinase,0.12125327438116074,0
3272,Telatinib,MIF,0.0,0.0,Kinase,0.22111481428146362,0
3273,(R)-1-(2-oxo-2-(4-(4-(pyrimidin-2-yl)phenyl)piperazin-1-yl)ethyl)-N-(3-(pyridin-4-yl)-1H-indazol-5-yl)pyrrolidine-3-carboxamide,COL4A1,0.0,0.0,Kinase,0.9779676198959351,1
3274,Telatinib,ELOVL5,0.0,0.0,Kinase,0.30131736397743225,0
3275,PI-103,SDC4,0.0,0.0,Kinase,0.7090201377868652,1
3276,Daporinad,HMGCR,0.0,0.0,Other,0.5458656549453735,1
3277,(2-((5-Chloro-2-((4-(4-(dimethylamino)piperidin-1-yl)-2-methoxyphenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethylphosphine oxide,SLC43A3,0.0,0.0,Kinase,0.9883909225463867,1
3278,(2-((5-Chloro-2-((4-(4-(dimethylamino)piperidin-1-yl)-2-methoxyphenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethylphosphine oxide,CDK1,0.0,0.0,Kinase,0.663715124130249,1
3279,Daporinad,APBB1IP,0.0,0.0,Other,0.9667195081710815,1
3280,Taselisib,HMGCR,0.0,0.0,Kinase,0.3749915063381195,0
3281,Taselisib,BST2,0.0,0.0,Kinase,0.7503090500831604,1
3282,Taselisib,SLC43A3,0.0,0.0,Kinase,0.27248716354370117,0
3283,Taselisib,NRN1,0.0,0.0,Kinase,0.8241797685623169,1
3284,"3-(4-(4-(2-(3-((dimethylamino)methyl)phenyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)-1-ethyl-1H-pyrazol-3-yl)phenyl)-1,1-dimethylurea",SLC43A3,0.0,0.0,Kinase,0.7411144971847534,1
3285,"3-(4-(4-(2-(3-((dimethylamino)methyl)phenyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)-1-ethyl-1H-pyrazol-3-yl)phenyl)-1,1-dimethylurea",HMGCR,0.0,0.0,Kinase,0.10178501904010773,0
3286,"3-(4-(4-(2-(3-((dimethylamino)methyl)phenyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)-1-ethyl-1H-pyrazol-3-yl)phenyl)-1,1-dimethylurea",PIK3C3,0.0,0.0,Kinase,0.8925086855888367,1
3287,Ceritinib,ANXA6,0.0,0.0,Kinase,0.18926459550857544,0
3288,N-(4-(4-Aminopiperidin-1-yl)-2-methoxyphenyl)-5-chloro-4-(1H-indol-3-yl)pyrimidin-2-amine,APBB1IP,0.0,0.0,Kinase,0.9118998050689697,1
3289,Ceritinib,CRACR2A,0.0,0.0,Kinase,0.6227772831916809,1
3290,Ceritinib,BAX,0.0,0.0,Kinase,0.9811918139457703,1
3291,Ceritinib,MCTP1,0.0,0.0,Kinase,0.983683168888092,1
3292,Daporinad,SPP1,0.0,0.0,Other,0.5379545092582703,1
3293,"3-(4-(4-(2-(3-((dimethylamino)methyl)phenyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)-1-ethyl-1H-pyrazol-3-yl)phenyl)-1,1-dimethylurea",FAR2,0.0,0.0,Kinase,0.0696575939655304,0
3294,Daporinad,SLC43A3,0.0,0.0,Other,0.6956680417060852,1
3295,Taselisib,APBB1IP,0.0,0.0,Kinase,0.2610718011856079,0
3296,"2-Methoxy-N-(3-Methyl-2-Oxo-1,2,3,4-Tetrahydroquinazolin-6-Yl)benzenesulfonamide",APBB1IP,0.0,0.0,BRD,0.8709200024604797,1
3297,"2-Methoxy-N-(3-Methyl-2-Oxo-1,2,3,4-Tetrahydroquinazolin-6-Yl)benzenesulfonamide",SPP1,0.0,0.0,BRD,0.007329120766371489,0
3298,"2-Methoxy-N-(3-Methyl-2-Oxo-1,2,3,4-Tetrahydroquinazolin-6-Yl)benzenesulfonamide",LCP1,0.0,0.0,BRD,0.00016253217472694814,0
3299,"2-Methoxy-N-(3-Methyl-2-Oxo-1,2,3,4-Tetrahydroquinazolin-6-Yl)benzenesulfonamide",TBX18,0.0,0.0,BRD,0.002428973326459527,0
3300,"N-(1-benzylpiperidin-4-yl)-6,7-dimethoxy-2-(4-methyl-1,4-diazepan-1-yl)quinazolin-4-amine",SPP1,0.0,0.0,Methylation,0.010165463201701641,0
3301,"N-(1-benzylpiperidin-4-yl)-6,7-dimethoxy-2-(4-methyl-1,4-diazepan-1-yl)quinazolin-4-amine",CRACR2A,0.0,0.0,Methylation,0.05206054821610451,0
3302,"(R)-8-(1-((3,5-difluorophenyl)amino)ethyl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide",MIF,0.0,0.0,Kinase,0.41005557775497437,0
3303,"(R)-8-(1-((3,5-difluorophenyl)amino)ethyl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide",ELOVL5,0.0,0.0,Kinase,0.5747115612030029,1
3304,"N-(1-benzylpiperidin-4-yl)-6,7-dimethoxy-2-(4-methyl-1,4-diazepan-1-yl)quinazolin-4-amine",BAX,0.0,0.0,Methylation,0.9540452361106873,1
3305,"N-(1-benzylpiperidin-4-yl)-6,7-dimethoxy-2-(4-methyl-1,4-diazepan-1-yl)quinazolin-4-amine",HMGCR,0.0,0.0,Methylation,0.13832145929336548,0
3306,"(R)-8-(1-((3,5-difluorophenyl)amino)ethyl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide",ETS1,0.0,0.0,Kinase,0.75685054063797,1
3307,"(R)-8-(1-((3,5-difluorophenyl)amino)ethyl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide",ARHGAP29,0.0,0.0,Kinase,0.4787691533565521,0
3308,"(R)-8-(1-((3,5-difluorophenyl)amino)ethyl)-N,N-dimethyl-2-morpholino-4-oxo-4H-chromene-6-carboxamide",PTBP1,0.0,0.0,Kinase,0.018316000699996948,0
3309,"4-{4-[(3R)-3-methylmorpholin-4-yl]-6-[1-(S-methylsulfonimidoyl)cyclopropyl]pyrimidin-2-yl}-1H-pyrrolo[2,3-b]pyridine",HMGCR,0.0,0.0,Kinase,0.9336085319519043,1
3310,"4-{4-[(3R)-3-methylmorpholin-4-yl]-6-[1-(S-methylsulfonimidoyl)cyclopropyl]pyrimidin-2-yl}-1H-pyrrolo[2,3-b]pyridine",SLC43A3,0.0,0.0,Kinase,0.6382739543914795,1
3311,"4-{4-[(3R)-3-methylmorpholin-4-yl]-6-[1-(S-methylsulfonimidoyl)cyclopropyl]pyrimidin-2-yl}-1H-pyrrolo[2,3-b]pyridine",APBB1IP,0.0,0.0,Kinase,0.36138734221458435,0
3312,"4-{4-[(3R)-3-methylmorpholin-4-yl]-6-[1-(S-methylsulfonimidoyl)cyclopropyl]pyrimidin-2-yl}-1H-pyrrolo[2,3-b]pyridine",CDK1,0.0,0.0,Kinase,0.7630015015602112,1
3313,"2-(2',3-Dimethyl-[2,4'-bipyridin]-5-yl)-N-(5-(pyrazin-2-yl)pyridin-2-yl)acetamide",LITAF,0.0,0.0,Other,0.9149917960166931,1
3314,"4-{4-[(3R)-3-methylmorpholin-4-yl]-6-[1-(S-methylsulfonimidoyl)cyclopropyl]pyrimidin-2-yl}-1H-pyrrolo[2,3-b]pyridine",FXYD5,0.0,0.0,Kinase,0.7846728563308716,1
3315,Berzosertib,HMGCR,0.0,0.0,Kinase,0.9782171249389648,1
3316,"2-(2',3-Dimethyl-[2,4'-bipyridin]-5-yl)-N-(5-(pyrazin-2-yl)pyridin-2-yl)acetamide",SPP1,0.0,0.0,Other,0.1278311014175415,0
3317,"2-(2',3-Dimethyl-[2,4'-bipyridin]-5-yl)-N-(5-(pyrazin-2-yl)pyridin-2-yl)acetamide",ANXA6,0.0,0.0,Other,0.5159416794776917,1
3318,Berzosertib,APBB1IP,0.0,0.0,Kinase,0.12995468080043793,0
3319,"2-(2',3-Dimethyl-[2,4'-bipyridin]-5-yl)-N-(5-(pyrazin-2-yl)pyridin-2-yl)acetamide",CRACR2A,0.0,0.0,Other,0.5081918239593506,1
3320,Berzosertib,SLC43A3,0.0,0.0,Kinase,0.4712578356266022,0
3321,Berzosertib,SPP1,0.0,0.0,Kinase,0.19397123157978058,0
3322,"4-(4-cyano-2-fluorophenyl)-2-morpholino-5-(1H-1,2,4-triazol-5-yl)thiophene-3-carbonitrile",ANXA6,0.0,0.0,Kinase,0.8831929564476013,1
3323,"4-(4-cyano-2-fluorophenyl)-2-morpholino-5-(1H-1,2,4-triazol-5-yl)thiophene-3-carbonitrile",PSMB8,0.0,0.0,Kinase,0.2451794296503067,0
3324,Encorafenib,CCND1,1.0,1.0,Kinase,0.8890644907951355,1
3325,"4-(4-cyano-2-fluorophenyl)-2-morpholino-5-(1H-1,2,4-triazol-5-yl)thiophene-3-carbonitrile",CRACR2A,0.0,0.0,Kinase,0.7878928184509277,1
3326,"4-(4-cyano-2-fluorophenyl)-2-morpholino-5-(1H-1,2,4-triazol-5-yl)thiophene-3-carbonitrile",BAX,0.0,0.0,Kinase,0.7166649103164673,1
3327,Cdk4/6-IN-16,HMGCR,0.0,1.0,Kinase,0.8784370422363281,1
3328,Cdk4/6-IN-16,SLC43A3,0.0,0.0,Kinase,0.8837477564811707,1
3329,Cdk4/6-IN-16,BAX,0.0,1.0,Kinase,0.9540768265724182,1
3330,Encorafenib,TJP1,0.0,0.0,Kinase,0.9183635115623474,1
3331,Cdk4/6-IN-16,SPP1,0.0,1.0,Kinase,0.4983327090740204,0
3332,Encorafenib,CD24,0.0,0.0,Kinase,0.9726598858833313,1
3333,Afuresertib,SLC43A3,0.0,0.0,Kinase,0.9511063694953918,1
3334,Encorafenib,PCBD1,0.0,0.0,Kinase,0.9803446531295776,1
3335,Encorafenib,SGMS2,0.0,0.0,Kinase,0.983127236366272,1
3336,Afuresertib,HMGCR,0.0,0.0,Kinase,0.9933856129646301,1
3337,Afuresertib,APBB1IP,0.0,0.0,Kinase,0.9754894971847534,1
3338,Defactinib,SPP1,0.0,0.0,Kinase,0.9068534970283508,1
3339,Defactinib,HMGCR,0.0,0.0,Kinase,0.9991090893745422,1
3340,"4-N-(5-cyclopropyl-1H-pyrazol-3-yl)-6-(4-methylpiperazin-1-yl)-2-N-[(3-propan-2-yl-1,2-oxazol-5-yl)methyl]pyrimidine-2,4-diamine",APBB1IP,0.0,0.0,Kinase,0.07517834007740021,0
3341,Afuresertib,CDK1,0.0,0.0,Kinase,0.007952592335641384,0
3342,Defactinib,BAX,0.0,0.0,Kinase,0.994087815284729,1
3343,"4-N-(5-cyclopropyl-1H-pyrazol-3-yl)-6-(4-methylpiperazin-1-yl)-2-N-[(3-propan-2-yl-1,2-oxazol-5-yl)methyl]pyrimidine-2,4-diamine",HMGCR,0.0,0.0,Kinase,0.038859568536281586,0
3344,"4-N-(5-cyclopropyl-1H-pyrazol-3-yl)-6-(4-methylpiperazin-1-yl)-2-N-[(3-propan-2-yl-1,2-oxazol-5-yl)methyl]pyrimidine-2,4-diamine",SLC43A3,0.0,0.0,Kinase,0.03583671152591705,0
3345,Defactinib,CRACR2A,0.0,0.0,Kinase,0.9236437082290649,1
3346,"4-N-(5-cyclopropyl-1H-pyrazol-3-yl)-6-(4-methylpiperazin-1-yl)-2-N-[(3-propan-2-yl-1,2-oxazol-5-yl)methyl]pyrimidine-2,4-diamine",CDK1,0.0,0.0,Kinase,0.020985126495361328,0
3347,"4-N-(5-cyclopropyl-1H-pyrazol-3-yl)-6-(4-methylpiperazin-1-yl)-2-N-[(3-propan-2-yl-1,2-oxazol-5-yl)methyl]pyrimidine-2,4-diamine",LCP1,0.0,0.0,Kinase,0.0024267074186354876,0
3348,Pexmetinib,MCTP1,0.0,0.0,Kinase,0.6174406409263611,1
3349,Pexmetinib,IFI16,0.0,0.0,Kinase,0.04198068007826805,0
3350,Pexmetinib,PSMB8,0.0,0.0,Kinase,0.05652099847793579,0
3351,Pexmetinib,ADAMTS1,0.0,0.0,Kinase,0.7114554047584534,1
3352,Uprosertib,MIF,0.0,0.0,Kinase,0.9869978427886963,1
3353,Gdc-0623,NRN1,0.0,0.0,Kinase,0.2328585386276245,0
3354,Uprosertib,PTBP1,0.0,0.0,Kinase,0.5550200939178467,1
3355,Uprosertib,ELOVL5,0.0,0.0,Kinase,0.9629262089729309,1
3356,Uprosertib,ENDOD1,0.0,0.0,Kinase,0.9868804216384888,1
3357,Gdc-0623,SLC43A3,0.0,0.0,Kinase,0.020413760095834732,0
3358,Gdc-0623,DDR2,0.0,0.0,Kinase,0.03546272963285446,0
3359,Birabresib,CRACR2A,0.0,0.0,BRD,0.878139078617096,1
3360,Gdc-0623,PRKAG2,0.0,0.0,Kinase,2.903849178892415e-07,0
3361,Birabresib,MCTP1,0.0,0.0,BRD,0.8927603363990784,1
3362,Birabresib,TMEM47,0.0,0.0,BRD,0.9481449127197266,1
3363,"N-{7-Cyano-6-[4-Fluoro-3-({[3-(Trifluoromethyl)phenyl]acetyl}amino)phenoxy]-1,3-Benzothiazol-2-Yl}cyclopropanecarboxamide",NRN1,0.0,0.0,Kinase,0.9883283972740173,1
3364,Ribociclib,CDK4,1.0,1.0,Kinase,0.015424567274749279,0
3365,Ribociclib,CDK6,1.0,1.0,Kinase,0.003251166781410575,0
3366,"N-{7-Cyano-6-[4-Fluoro-3-({[3-(Trifluoromethyl)phenyl]acetyl}amino)phenoxy]-1,3-Benzothiazol-2-Yl}cyclopropanecarboxamide",PRKAG2,0.0,0.0,Kinase,0.2245883345603943,0
3367,"N-{7-Cyano-6-[4-Fluoro-3-({[3-(Trifluoromethyl)phenyl]acetyl}amino)phenoxy]-1,3-Benzothiazol-2-Yl}cyclopropanecarboxamide",DDR2,0.0,0.0,Kinase,0.9897704124450684,1
3368,Osimertinib,EGFR,1.0,1.0,Kinase,0.9350376725196838,1
3369,"N-{7-Cyano-6-[4-Fluoro-3-({[3-(Trifluoromethyl)phenyl]acetyl}amino)phenoxy]-1,3-Benzothiazol-2-Yl}cyclopropanecarboxamide",ZEB2,0.0,0.0,Kinase,0.9376015663146973,1
3370,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,SLC43A3,0.0,0.0,Kinase,0.08496687561273575,0
3371,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,ELOVL5,0.0,0.0,Kinase,0.20748761296272278,0
3372,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,MIF,0.0,0.0,Kinase,0.0038562060799449682,0
3373,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,HMGCR,0.0,0.0,Kinase,0.18878720700740814,0
3374,Ribociclib,CRACR2A,0.0,0.0,Kinase,0.9499727487564087,1
3375,5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,PTBP1,0.0,0.0,Kinase,0.05746437609195709,0
3376,Osimertinib,SLC43A3,0.0,0.0,Kinase,0.7718464136123657,1
3377,Ribociclib,LITAF,0.0,0.0,Kinase,0.998609185218811,1
3378,Osimertinib,ELOVL5,0.0,0.0,Kinase,0.9620035290718079,1
3379,Cep-28122 (alk),MCTP1,0.0,0.0,Kinase,0.9540297389030457,1
3380,Cep-28122 (alk),EPAS1,0.0,0.0,Kinase,0.544697642326355,1
3381,Lovastatin,HMGCR,1.0,1.0,Other,0.9808908700942993,1
3382,Lovastatin,HDAC2,1.0,1.0,Other,0.9999995231628418,1
3383,Lovastatin,SLC43A3,0.0,0.0,Other,0.9876703023910522,1
3384,Lovastatin,FXYD5,0.0,0.0,Other,0.9985339641571045,1
3385,Osimertinib,MIF,0.0,0.0,Kinase,0.978888988494873,1
3386,Canertinib,EGFR,1.0,1.0,Kinase,0.9758676290512085,1
3387,Canertinib,AJUBA,0.0,0.0,Kinase,0.6657947897911072,1
3388,Rociletinib,NRN1,0.0,0.0,Kinase,0.9402802586555481,1
3389,Cep-28122 (alk),BACE2,0.0,0.0,Kinase,0.9995880722999573,1
3390,Rociletinib,DDR2,0.0,0.0,Kinase,0.9782082438468933,1
3391,Rociletinib,SLC43A3,0.0,0.0,Kinase,0.5021992325782776,1
3392,Canertinib,PCBD1,0.0,0.0,Kinase,0.9541429281234741,1
